"yy","gr_id","ez_id","flag_id","in_arch","sum_alb_c","sum_bet_c","sum_skj_c","sum_yft_c"
2017,"S","SB","SB",TRUE,0,207.86378,10804.444532,9155.332274
2017,"S","SB","TV",FALSE,0,0,64.277,0
2017,"S","SB","TW",FALSE,0,788.633,20931.634,3702.312
2017,"S","SB","TW",TRUE,0,0,0,0
2017,"S","SB","US",FALSE,0,427.496,6506.64,1083.263
2017,"S","TK","FM",FALSE,0,0,0,0
2017,"S","TK","KI",FALSE,0,167.758,5980.043,755.256
2017,"S","TK","KR",FALSE,0,202.493,13487.398,786.303
2017,"S","TK","NZ",FALSE,0,0,0,0
2017,"S","TK","PG",FALSE,0,0.021,575.841,20.811
2017,"S","TK","TV",FALSE,0,4.162,197.171,46.307
2017,"S","TK","US",FALSE,0,500.045,9297.787,1247.019
2017,"S","TK","VU",FALSE,0,97.072,311.445,87.723
2017,"S","TO","US",FALSE,0,6.453,196.093,98
2017,"S","TV","FM",FALSE,0,7.154,2136.487,320.663
2017,"S","TV","KI",FALSE,0,261.172,7824.348,817.855
2017,"S","TV","KR",FALSE,0,705.581,18407.586,3007.428
2017,"S","TV","MH",FALSE,0,64.16,1112.777,245.966
2017,"S","TV","NZ",FALSE,0,0,0,0
2017,"S","TV","PG",FALSE,0,134.379,3553.687,557.439
2017,"S","TV","SB",FALSE,0,0.135,438.013,106.619
2017,"S","TV","TV",FALSE,0,0,249.314,39.195
2017,"S","TV","TW",FALSE,0,119.743,3878.229,631.025
2017,"S","TV","US",FALSE,0,197.502,7172.128,924.609
2017,"S","TV","VU",FALSE,0,14.587,134.974,58.929
2017,"S","VN","VN",FALSE,1,2508,46014,6170
2017,"S","VU","US",FALSE,0,0,0,0
2017,"S","WS","US",FALSE,0,21.521,171.611,38.021
2017,"T","AS","US",FALSE,0,1,3,6
2017,"T","GU","US",FALSE,0,0,185,27
2017,"T","HW","US",FALSE,0,37,97,431
2017,"T","I7","CA",FALSE,55,0,0,0
2017,"T","I7","CK",FALSE,0,0,4,92
2017,"T","I7","US",FALSE,800,0,0,0
2017,"T","JP","JP",FALSE,107,119,1615,1877
2017,"T","MP","US",FALSE,0,0,107,8
2017,"T","NR","NR",FALSE,0,0,3,16
2017,"T","NZ","NZ",FALSE,1959,0,3,2
2017,"T","TK","TK",FALSE,0,0,38,29
2017,"T","TV","TV",FALSE,0,27,194,127
2017,"T","WF","WF",FALSE,0,0,2,3
2018,"G","I6","JP",FALSE,35,1,91,6
2018,"G","VN","VN",FALSE,0,276,34229,521
2018,"H","HW","US",FALSE,20,124,5,337
2018,"H","ID","ID",FALSE,0,228.254791,0,8413.745208
2018,"H","ID","ID",TRUE,0,405.745209,0,14956.254792
2018,"H","PH","PH",FALSE,1.1214,5.8968,36.8676,340.7166
2018,"H","PH","PH",TRUE,87.8786,462.1032,2889.1324,26700.2834
2018,"K","ID","ID",FALSE,0,286.999996,3407.000001,10553.999996
2018,"K","ID","ID",TRUE,0,402.000004,18975.999999,51514.000004
2018,"K","PH","PH",TRUE,123,519,11649,18900
2018,"L","AS","US",FALSE,1552.535529,0,91,468.816549
2018,"L","AU","AU",FALSE,751.110978,323.155222,5.975979,1309.701442
2018,"L","CK","CK",FALSE,2299.21782,127.772126,40.920405,432.334269
2018,"L","CK","CN",FALSE,940.277,80.004,16.139,229.312
2018,"L","CK","FM",FALSE,1437.276099,24.94079,10.824142,115.254417
2018,"L","CK","KR",FALSE,0.159,0.937,0.008,0.031
2018,"L","CK","TW",FALSE,40.149581,3.801916,0.91266,3.63787
2018,"L","CN","JP",FALSE,0.129954,0.201996,0,2.084988
2018,"L","FJ","CN",FALSE,20.087766,22.806325,0.330769,4.607908
2018,"L","FJ","CN",TRUE,6.269234,7.117675,0.103231,1.438092
2018,"L","FJ","FJ",FALSE,5443.38644,398.229846,284.73901,1675.068132
2018,"L","FJ","FJ",TRUE,715.366767,52.335141,37.42024,220.136506
2018,"L","FJ","KR",FALSE,0.066,0.099,0.016,0.269
2018,"L","FJ","TW",FALSE,2.893298,0.140401,0.061868,0.061477
2018,"L","FM","CK",FALSE,4.108951,31.150121,0.9581,35.531264
2018,"L","FM","CN",FALSE,35.148,616.979,13.83,421.883
2018,"L","FM","FM",FALSE,407.806914,2220.864088,75.45843,1757.483788
2018,"L","FM","JP",FALSE,21.810017,1327.189982,1.151,417.85999
2018,"L","FM","MH",FALSE,0,0.33485,14,0.213422
2018,"L","FM","PW",FALSE,0,0.258189,0,1.179677
2018,"L","FM","TW",FALSE,0.586354,139.196995,0.297206,120.22914
2018,"L","GL","CN",FALSE,1.37,3.839,0.074,3.032
2018,"L","GL","KI",FALSE,56.692165,266.756466,9.952954,134.015369
2018,"L","GL","KI",TRUE,0.076835,0.361534,0.013489,0.181631
2018,"L","GL","KR",FALSE,1.741,34.433,0.23,26.857
2018,"L","GL","TW",FALSE,0,0.165705,0,0.032288
2018,"L","H4","CK",FALSE,4.75114,5.248697,0.901236,1.725515
2018,"L","H4","CN",FALSE,76.707,133.508,10.723,113.774
2018,"L","H4","FJ",FALSE,12.078697,70.128935,6.164829,30.661958
2018,"L","H4","KR",FALSE,115.536,864.405,12.959,474.347
2018,"L","H4","TV",FALSE,4.863432,7.288399,1.334431,10.981598
2018,"L","H4","TW",FALSE,35.664998,81.593191,6.855485,55.229277
2018,"L","H4","VU",FALSE,9.268697,4.314236,0.160873,4.076688
2018,"L","H4","WS",FALSE,5.827364,0.792074,0,1.188913
2018,"L","H5","CN",FALSE,285.062,476.468,15.53,372.921
2018,"L","H5","FJ",FALSE,2.505993,19.726909,0.705785,19.906793
2018,"L","H5","JP",FALSE,0.067903,5.634306,0,1.712443
2018,"L","H5","KR",FALSE,128.735,2351.018,55.606,1091.56
2018,"L","H5","TW",FALSE,903.126769,1003.566741,59.337429,1710.201369
2018,"L","H5","US",FALSE,0.464471,3.735924,0,1.183451
2018,"L","H5","VU",FALSE,4.909285,329.961744,0.905439,78.127939
2018,"L","HW","US",FALSE,20.545283,3074.708967,44.166844,668.332162
2018,"L","I1","CN",FALSE,0,10.475,0,0.803
2018,"L","I1","FM",FALSE,0.106555,7.332047,0.793286,3.917156
2018,"L","I1","JP",FALSE,0.429026,13.041017,0,18.11179
2018,"L","I1","PW",FALSE,0.056774,3.574027,0,9.860405
2018,"L","I1","SB",FALSE,0.850657,0,0,11.648712
2018,"L","I1","TW",FALSE,92.615977,1007.463101,14.447457,2742.635548
2018,"L","I2","CN",FALSE,385.293,294.929,16.195,393.178
2018,"L","I2","FJ",FALSE,18.729748,4.517325,0.309201,10.437913
2018,"L","I2","FM",FALSE,23.812684,56.397862,0.207605,82.586657
2018,"L","I2","JP",FALSE,0.120307,6.972809,0,34.143787
2018,"L","I2","KI",FALSE,113.761757,113.75272,0.566275,43.717365
2018,"L","I2","KR",FALSE,109.539,615.866,13.414,858.555
2018,"L","I2","SB",FALSE,14.491697,16.053728,1.378233,76.882613
2018,"L","I2","TV",FALSE,10.038188,1.967799,0.504097,4.8144
2018,"L","I2","TW",FALSE,123.127711,836.428847,14.101579,1757.155582
2018,"L","I2","VU",FALSE,0.979592,4.663955,0.076877,3.216001
2018,"L","I3","CN",FALSE,4.701,20.85,0.02,5.978
2018,"L","I3","FJ",FALSE,6.407755,2.27025,0.118113,0.956904
2018,"L","I3","FM",FALSE,182.423624,11.51379,0.872616,36.476136
2018,"L","I3","JP",FALSE,2605.905245,774.444095,0,836.982732
2018,"L","I3","KR",FALSE,15.903,345.303,2.283,165.638
2018,"L","I3","MH",FALSE,0,3.304388,0,1.539973
2018,"L","I3","PW",FALSE,12.916175,75.291667,1.583258,142.961762
2018,"L","I3","SB",FALSE,0.018614,0,0,0.029822
2018,"L","I3","TW",FALSE,1462.435521,546.732863,93.524002,2939.262219
2018,"L","I3","VU",FALSE,1.272751,12.697159,0,3.18321
2018,"L","I4","CN",FALSE,0,3046.297,0,2155.732955
2018,"L","I4","FJ",FALSE,42.217216,56.822812,5.616522,19.062066
2018,"L","I4","FM",FALSE,0.213137,81.222302,0,26.546052
2018,"L","I4","JP",FALSE,7.554274,54.174544,0,40.745386
2018,"L","I4","KR",FALSE,144.5345,4257.121862,46.111502,1413.611533
2018,"L","I4","MH",FALSE,0,6.441345,0,5.428579
2018,"L","I4","TW",FALSE,105.260769,1450.624488,40.90852,907.306228
2018,"L","I4","VU",FALSE,57.306955,471.771625,2.149707,93.425087
2018,"L","I5","CN",FALSE,0,3046.297,0,2155.732955
2018,"L","I5","JP",FALSE,2.301681,291.576776,0,100.143451
2018,"L","I5","KR",FALSE,144.5345,4257.121862,46.111502,1413.611533
2018,"L","I5","PF",FALSE,0.161768,0.162522,0,0.064557
2018,"L","I5","SB",FALSE,2.52406,0.417603,0,0.305517
2018,"L","I5","TW",FALSE,1692.952783,2484.605116,32.772123,1266.249739
2018,"L","I5","US",FALSE,14.116321,567.542496,22.043154,315.344272
2018,"L","I5","VU",FALSE,114.377162,1258.483202,2.569682,387.38815
2018,"L","I6","CN",FALSE,99.549,56.024,14.768,44.766
2018,"L","I6","FJ",FALSE,0.390446,0,0.072018,0.020206
2018,"L","I6","JP",FALSE,8911.210187,5551.583651,0,3582.600444
2018,"L","I6","PW",FALSE,1.247543,1.246068,2.511374,7.360904
2018,"L","I6","TW",FALSE,954.721282,205.655425,53.004698,863.167892
2018,"L","I6","US",FALSE,23.058237,1591.012614,37.671457,862.449305
2018,"L","I6","VU",FALSE,1647.69526,731.143601,83.240627,296.245956
2018,"L","I7","AU",FALSE,0.889022,1.844778,0.024021,2.298558
2018,"L","I7","CK",FALSE,265.443042,11.607183,7.7914,17.842588
2018,"L","I7","CN",FALSE,9128.587213,0,0,0
2018,"L","I7","ES",FALSE,2,39,0,13
2018,"L","I7","FJ",FALSE,1248.430862,67.910069,35.943244,42.262892
2018,"L","I7","JP",FALSE,361.604384,20.876841,0,21.017056
2018,"L","I7","NC",FALSE,9.842316,0.189936,0.048756,0.138111
2018,"L","I7","TO",FALSE,0.060487,0.029041,0.009889,2.954738
2018,"L","I7","TW",FALSE,7560.968908,500.15412,103.167156,463.848578
2018,"L","I7","VU",FALSE,4796.351597,250.854377,32.607205,76.224845
2018,"L","I7","WS",FALSE,61.195381,2.592425,1.752461,5.930128
2018,"L","I8","CN",FALSE,1256.672,45.622,60.223,313.829
2018,"L","I8","FJ",FALSE,229.968078,11.753315,13.973607,49.897805
2018,"L","I8","KI",FALSE,169.138243,42.12928,4.467282,42.049635
2018,"L","I8","SB",FALSE,0.132914,0,0,0.062091
2018,"L","I8","TW",FALSE,24.841155,3.677473,0.856019,5.220209
2018,"L","I8","VU",FALSE,14.180522,0.639429,0.108198,1.444059
2018,"L","I9","CN",FALSE,5.678,0.569,0.051,0.602
2018,"L","I9","TW",FALSE,1182.521612,53.472451,8.805249,423.035192
2018,"L","I9","VU",FALSE,18.189131,1.210988,0.469804,2.814337
2018,"L","I9","WS",FALSE,40.303627,1.118868,1.832118,2.068807
2018,"L","ID","ID",FALSE,0,1255.000001,0,7706.999999
2018,"L","ID","ID",TRUE,0,4922.999999,2289.000001,9370.000001
2018,"L","ID","JP",FALSE,0.019985,0.300012,0,1.520027
2018,"L","IW","TW",FALSE,0,0.105564,0,0
2018,"L","JP","JP",FALSE,966.855992,2422.275991,0,1546.997981
2018,"L","JT","US",FALSE,1.28016,0,1.118544,21.874261
2018,"L","LN","CN",FALSE,0.38,1.31,0.02,1.043
2018,"L","LN","KR",FALSE,0.037,5.048,0.077,1.474
2018,"L","LN","TW",FALSE,1.14406,0.687644,0.175423,0.032288
2018,"L","LN","VU",FALSE,0,3.037633,0.031321,0.957689
2018,"L","MA","FJ",FALSE,0.528646,0,0,0
2018,"L","MH","CN",FALSE,1.318,169.349,0,128.815
2018,"L","MH","FM",FALSE,17.361,704.729,0.843922,372.736
2018,"L","MH","JP",FALSE,12.930016,454.159981,2.717,164.469989
2018,"L","MH","MH",FALSE,33,1135.919417,0,699.818018
2018,"L","MH","TW",FALSE,0.06262,1.104698,0,0.573777
2018,"L","NC","NC",FALSE,1742.157684,45.810064,14.951244,466.861889
2018,"L","NR","CN",FALSE,0.015,0.188,0.155,0.618
2018,"L","NU","CK",FALSE,361.540117,10.124929,21.409719,26.628398
2018,"L","NU","TW",FALSE,2.227633,0.772531,0.032104,0.3813
2018,"L","NZ","NZ",FALSE,239,135,1,20
2018,"L","PF","PF",FALSE,3057.838232,1062.837478,30,1313.935443
2018,"L","PG","CN",FALSE,559.029837,112.537555,5.623572,490.828608
2018,"L","PG","CN",TRUE,7.498163,1.509445,0.075428,6.583392
2018,"L","PG","JP",FALSE,796.76998,596.300021,7.301,2910.310008
2018,"L","PG","PG",FALSE,91.903794,40.794031,0.937794,970.616597
2018,"L","PG","PG",TRUE,104.096206,46.205969,1.062206,1099.383403
2018,"L","PG","TW",FALSE,5.755255,11.618314,0.042406,147.660549
2018,"L","PG","TW",TRUE,9.482864,16.155875,0.069872,238.160782
2018,"L","PH","JP",FALSE,2.249988,0.44002,0,0.160023
2018,"L","PH","TW",FALSE,8.40015,5.320908,0.280695,110.564964
2018,"L","PW","JP",FALSE,26.703999,983.573987,0,774.093008
2018,"L","PW","PW",FALSE,23.779508,930.63005,1.905369,1725.637252
2018,"L","PW","TW",FALSE,3.678249,80.216048,0.283995,202.083573
2018,"L","PX","CN",FALSE,2.516,11.345,0.429,7.41
2018,"L","PX","KR",FALSE,6.983,142.137,2.793,105.475
2018,"L","PX","TW",FALSE,1.550516,1.04904,0.058475,1.048055
2018,"L","SB","CN",FALSE,3874.537123,334.802693,120.995229,1364.428185
2018,"L","SB","CN",TRUE,3.162877,0.273307,0.098771,1.113815
2018,"L","SB","FJ",FALSE,558.279386,90.474546,18.069086,281.316111
2018,"L","SB","JP",FALSE,1.480008,0.599978,0.004,1.580001
2018,"L","SB","KI",FALSE,0.330589,0,0,0.03595
2018,"L","SB","KR",FALSE,11.336,18.196,1.059,48.042
2018,"L","SB","SB",FALSE,1900.535604,1216.962129,73.527119,4356.463413
2018,"L","SB","SB",TRUE,2.446473,1.56654,0.094648,5.607877
2018,"L","SB","TW",FALSE,573.859444,579.331731,29.898734,1820.032716
2018,"L","SB","TW",TRUE,0.257233,0.307839,0.01398,0.976099
2018,"L","SB","VU",FALSE,223.424177,33.627814,5.747262,179.199551
2018,"L","TK","CK",FALSE,151.93893,11.096945,3.019141,17.937965
2018,"L","TK","CN",FALSE,5.526,1.5,0.09,1.432
2018,"L","TK","VU",FALSE,262.152429,23.652519,6.98014,88.713125
2018,"L","TK","WS",FALSE,212.309155,19.327613,5.444745,58.175921
2018,"L","TO","CN",FALSE,12.745,0.449,0.178,1.496
2018,"L","TO","FJ",FALSE,130.54138,3.901653,1.233924,19.22473
2018,"L","TO","TO",FALSE,22.939513,33.970959,3.990111,198.045262
2018,"L","TO","TW",FALSE,663.625009,54.092396,9.092858,256.440014
2018,"L","TV","CN",FALSE,152.577,55.174,4.6,84.429
2018,"L","TV","FJ",FALSE,140.460451,54.320804,8.128546,72.937993
2018,"L","TV","KR",FALSE,545.896,936.314,21.332,919.529
2018,"L","TV","TV",FALSE,106.098381,54.743802,11.161472,90.204002
2018,"L","TW","TW",FALSE,6.090094,0.958627,0,14.773073
2018,"L","VN","VN",FALSE,0,902,0,16500
2018,"L","VU","CN",FALSE,4422.993601,144.538431,82.622627,724.017968
2018,"L","VU","CN",TRUE,7.300399,0.238569,0.136373,1.195032
2018,"L","VU","FJ",FALSE,1069.58954,58.329252,26.379637,294.699739
2018,"L","VU","FJ",TRUE,5.118498,0.279133,0.126239,1.410279
2018,"L","VU","VU",FALSE,109.892515,5.941717,4.952867,53.983374
2018,"L","WS","WS",FALSE,1364.36449,38.169021,34.970677,333.636227
2018,"O","GL","KI",FALSE,0,0,2190,2169
2018,"O","ID","ID",FALSE,0,1271.000002,21689.000005,12278.999999
2018,"O","ID","ID",TRUE,0,6762.999998,73673.999995,38526.000001
2018,"O","JP","JP",FALSE,83,84,627,664
2018,"O","PF","PF",FALSE,219,17,289,782
2018,"O","PH","PH",TRUE,0,201,4111,3123
2018,"P","FM","JP",FALSE,0,0.2,928.400002,5.000005
2018,"P","I3","JP",FALSE,3.342745,23.00397,11571.476569,59.190014
2018,"P","I6","JP",FALSE,17711.917889,1246.596035,49585.589496,1501.509988
2018,"P","I7","JP",FALSE,40.739366,0,154.434436,0
2018,"P","ID","ID",FALSE,0,391.999997,35684.999997,3137.000004
2018,"P","ID","ID",TRUE,0,2339.000003,68056.000003,19241.999996
2018,"P","JP","JP",FALSE,119,162.199995,15533.200278,1947.600006
2018,"P","MH","JP",FALSE,0,0,1384.899877,5.700003
2018,"P","PF","PF",FALSE,16,0,90,193
2018,"P","SB","SB",FALSE,0,0,92.147187,13.052561
2018,"P","SB","SB",TRUE,0,0,853.852813,120.947439
2018,"R","PH","PH",FALSE,0,33,5182.4,1334
2018,"R","PH","PH",TRUE,0,132,20729.6,5336
2018,"R","TW","TW",FALSE,0,0,4510,0
2018,"S","AS","US",FALSE,3,25.362,300.113,48.829
2018,"S","CK","ES",FALSE,0,220.070891,1921.524771,113.012661
2018,"S","CK","KI",FALSE,0,141.545,4392.359,366.379
2018,"S","CK","KR",FALSE,2,323.621,8462.201,867.294
2018,"S","CK","MH",FALSE,0,0,0,0
2018,"S","CK","NR",FALSE,0,33.972,1534.106,100.49
2018,"S","CK","TV",FALSE,0,9.929,93.389,9.243
2018,"S","CK","US",FALSE,0,480.151,13573.633,1013.097
2018,"S","CK","VU",FALSE,0,57.807,176.501,374.931
2018,"S","FJ","KI",FALSE,0,0,0,0
2018,"S","FJ","KI",TRUE,0,0,0,0
2018,"S","FM","CN",FALSE,0,29.539,1024.278,446.408
2018,"S","FM","FM",FALSE,1,1351.862,37360.886,6989.145
2018,"S","FM","JP",FALSE,0,2375.707,87549.947,15883.445
2018,"S","FM","KI",FALSE,0,21.688,2990.169,270.281
2018,"S","FM","KR",FALSE,0,828.186,23350.836,4122.449
2018,"S","FM","MH",FALSE,0,72.48,1490.338,393.304
2018,"S","FM","PG",FALSE,17,916.272,33188.036,8161.157
2018,"S","FM","SB",FALSE,0,11.324,1493.678,354.107
2018,"S","FM","TV",FALSE,0,0,364.177,122.563
2018,"S","FM","TW",FALSE,0,700.586,27853.768,4686.572
2018,"S","FM","US",FALSE,0,663.25,21144.984,3146.606
2018,"S","GL","CN",FALSE,0,222.595,4340.345,516.933
2018,"S","GL","FM",FALSE,0,280.669,7734.381,1259.589
2018,"S","GL","JP",FALSE,0,1,182.001,53
2018,"S","GL","KI",FALSE,0,3605.338,66649.415,9963.612
2018,"S","GL","KR",FALSE,0,1704.237,45154.227,11085.131
2018,"S","GL","MH",FALSE,0,1342.39,25020.747,4379.76
2018,"S","GL","NR",FALSE,0,0,9.418,0
2018,"S","GL","PG",FALSE,0,1062.866,17730.983,4693.354
2018,"S","GL","PH",FALSE,0,0.155,42.389,3.776
2018,"S","GL","SB",FALSE,0,56.014,2390.891,431.376
2018,"S","GL","TV",FALSE,0,175.047,1492.056,111.413
2018,"S","GL","TW",FALSE,0,2332.986,46403.209,8178.4
2018,"S","GL","US",FALSE,0,729.989,10880.17,1852.815
2018,"S","GL","VU",FALSE,0,50.876,1442.364,177.296
2018,"S","H4","CN",FALSE,0,10.993,156.669,6.574
2018,"S","H4","FM",FALSE,0,128.804,2114.564,321.571
2018,"S","H4","KI",FALSE,0,347.328,5209.534,735.423
2018,"S","H4","KR",FALSE,0,157.064,3331.639,315.319
2018,"S","H4","MH",FALSE,0,2.066,248.588,24.909
2018,"S","H4","NR",FALSE,0,2.934,64.792,14.139
2018,"S","H4","NZ",FALSE,0,0,640.475,2.895
2018,"S","H4","PG",FALSE,0,0,0,0
2018,"S","H4","SB",FALSE,0,2.419,147.054,4.776
2018,"S","H4","TV",FALSE,0,6.681,61.613,2.918
2018,"S","H4","TW",FALSE,0,0,239.63,10.92
2018,"S","H4","US",FALSE,0,93.698,2627.255,213.429
2018,"S","H4","VU",FALSE,0,76.722,402.081,206.535
2018,"S","H5","ES",FALSE,0,834.435436,3330.462779,428.506326
2018,"S","H5","FM",FALSE,0,21.801,6187.876,1407.577
2018,"S","H5","KI",FALSE,0,1799.112,17350.907,3343.663
2018,"S","H5","KR",FALSE,0,257.457,2844.057,324.388
2018,"S","H5","MH",FALSE,0,4.248,2430.53,181.238
2018,"S","H5","NR",FALSE,0,79.808,3817.817,1345.642
2018,"S","H5","NZ",FALSE,0,87.779,939.841,703.284
2018,"S","H5","SB",FALSE,0,42.977,772.333,393.504
2018,"S","H5","SV",FALSE,0,127.5,664.645742,76.5
2018,"S","H5","TV",FALSE,0,104.141,1213.009,567.104
2018,"S","H5","TW",FALSE,0,0,204.621,0
2018,"S","H5","US",FALSE,0,1318.693,25453.033,7768.024
2018,"S","H5","VU",FALSE,0,2.551,2269.308,243.714
2018,"S","HB","FM",FALSE,0,0,0,0
2018,"S","HB","SB",FALSE,0,0,0,0
2018,"S","HB","US",FALSE,0,20.865,1218.116,996.591
2018,"S","HB","VU",FALSE,0,6.719,18.078,4.038
2018,"S","I1","FM",FALSE,0,0,0,0
2018,"S","I1","JP",FALSE,0,2,67,102
2018,"S","I1","KR",FALSE,0,0,0,0
2018,"S","I1","PG",FALSE,0,0,0,0
2018,"S","I1","PH",FALSE,0,2049,12105,7457
2018,"S","I1","US",FALSE,0,0,0,0
2018,"S","I2","FM",FALSE,0,0,0,0
2018,"S","I2","KI",FALSE,0,4.206,93.88,12.615
2018,"S","I2","KR",FALSE,0,0,0,0
2018,"S","I2","MH",FALSE,0,0,0,0
2018,"S","I2","PG",FALSE,0,0,0,0
2018,"S","I2","SB",FALSE,0,0,0,0
2018,"S","I2","TW",FALSE,0,0.708,55.733,3.907
2018,"S","I2","US",FALSE,0,49.12,1613.405,295.942
2018,"S","I4","ES",FALSE,0,0,59.456485,0
2018,"S","I4","FM",FALSE,0,75.795,4255.016,425.411
2018,"S","I4","KI",FALSE,0,230.801,2382.551,450.305
2018,"S","I4","KR",FALSE,0,218.237,1217.879,147.575
2018,"S","I4","MH",FALSE,0,213.424,6806.788,682.119
2018,"S","I4","NZ",FALSE,0,5.626,118.174,17.901
2018,"S","I4","SB",FALSE,0,0,584.2,157.3
2018,"S","I4","TV",FALSE,0,115.295,692.009,26.243
2018,"S","I4","TW",FALSE,0,22.343,438.065,66.298
2018,"S","I4","US",FALSE,0,300.04,987.878,418.203
2018,"S","I4","VU",FALSE,0,2.125,70.452,15.937
2018,"S","I5","EC",FALSE,0,2008.094769,6877.609416,698.60189
2018,"S","I5","ES",FALSE,0,738.154436,2217.005364,379.063294
2018,"S","I5","FM",FALSE,0,39.075,3323.448,299.638
2018,"S","I5","KI",FALSE,0,930.48,1305.803,1206.342
2018,"S","I5","KR",FALSE,0,171.86,550.477,248.236
2018,"S","I5","MH",FALSE,0,0,0,0
2018,"S","I5","NR",FALSE,0,3.279,105.528,560.007
2018,"S","I5","NZ",FALSE,0,8.3,99.435,496.141
2018,"S","I5","SB",FALSE,0,0,225.022,9
2018,"S","I5","SV",FALSE,0,263.4375,1307.022412,158.0625
2018,"S","I5","TV",FALSE,0,90.392,226.384,47.446
2018,"S","I5","US",FALSE,0,2531.802,8561.612,4163.276
2018,"S","I5","VU",FALSE,0,0,691.437,226.81
2018,"S","I6","JP",FALSE,0,192.101,2988.308,107.4
2018,"S","ID","ID",FALSE,0,441.000002,15650.000004,5950.999995
2018,"S","ID","ID",TRUE,0,866.999998,52014.999996,33810.000005
2018,"S","ID","PG",FALSE,0,0,0,0
2018,"S","JP","JP",FALSE,0,144.6,5173.814,7129.62
2018,"S","JV","FM",FALSE,0,0,0,0
2018,"S","JV","KI",FALSE,0,0,0,0
2018,"S","JV","MH",FALSE,0,0,0,0
2018,"S","JV","US",FALSE,0,11.939,107.077,17.185
2018,"S","KR","JP",FALSE,0,0,109.4,0
2018,"S","LN","EC",FALSE,0,2547.905231,8833.611056,886.39811
2018,"S","LN","ES",FALSE,0,0,0,0
2018,"S","LN","KI",FALSE,0,696.606,3021.855,506.491
2018,"S","LN","KR",FALSE,0,78.715,305.65,56.898
2018,"S","LN","NR",FALSE,0,1.042,295.134,38.19
2018,"S","LN","SB",FALSE,0,175.272,2149.073,997.595
2018,"S","LN","SV",FALSE,0,193.125,1026.08968,115.875
2018,"S","LN","TV",FALSE,0,150.648,768.582,371.758
2018,"S","LN","US",FALSE,0,1320.07,9215.595,1726.474
2018,"S","LN","VU",FALSE,0,0,0,68.146
2018,"S","MH","CN",FALSE,0,24.884,391.001,43.042
2018,"S","MH","FM",FALSE,0,80.274,3429.478,452.452
2018,"S","MH","JP",FALSE,0,20.5,684.002,245.501
2018,"S","MH","KI",FALSE,0,50.225,961.393,145.803
2018,"S","MH","KR",FALSE,0,37.811,3338.584,828.048
2018,"S","MH","MH",FALSE,0,335.407,5125.39,1075.064
2018,"S","MH","PG",FALSE,0,73.201,3984.778,638.881
2018,"S","MH","SB",FALSE,0,0,417.666,0
2018,"S","MH","TW",FALSE,0,171.902,5180.883,700.32
2018,"S","MH","US",FALSE,0,77.687,2435.104,212.963
2018,"S","NR","CN",FALSE,0,178.259,5119.659,658.76
2018,"S","NR","FM",FALSE,0,284.119,10153.053,2064.756
2018,"S","NR","JP",FALSE,0,6,760.902,221.201
2018,"S","NR","KI",FALSE,0,581.124,16273.807,2552.77
2018,"S","NR","KR",FALSE,0,172.201,22685.964,5343.791
2018,"S","NR","MH",FALSE,0,263.894,9066.103,1279.664
2018,"S","NR","NR",FALSE,0,0.053,18.487,0.295
2018,"S","NR","PG",FALSE,0,729.496,30766.783,4896.629
2018,"S","NR","PH",FALSE,0,4.615,404.33,49.447
2018,"S","NR","SB",FALSE,0,36.606,845.422,243.44
2018,"S","NR","TV",FALSE,0,0,461.445,0
2018,"S","NR","TW",FALSE,0,913.357,30935.758,4326.325
2018,"S","NR","US",FALSE,0,698.274,16752.952,2438.679
2018,"S","NR","VU",FALSE,0,18.833,642.752,128.171
2018,"S","NZ","NZ",FALSE,0,0,3695.148,0
2018,"S","PG","CN",FALSE,0,41.272543,902.435649,320.04396
2018,"S","PG","CN",TRUE,0,1.335457,12.812351,12.98104
2018,"S","PG","FM",FALSE,0,374.704,12503.274,3968.687
2018,"S","PG","FM",TRUE,0,0,0,0
2018,"S","PG","JP",FALSE,0,834.502,32368.791,15967.245
2018,"S","PG","KI",FALSE,0,55.401,4077.108,1109.856
2018,"S","PG","KR",FALSE,0,523.441757,26372.742432,4304.138797
2018,"S","PG","KR",TRUE,0,0.487243,54.186568,9.411203
2018,"S","PG","MH",FALSE,0,86.716,688.318,165.714
2018,"S","PG","PG",FALSE,0,2698.971576,76467.725135,41194.47715
2018,"S","PG","PG",TRUE,0,1311.394424,38349.926865,30394.20485
2018,"S","PG","PH",FALSE,0,78.568874,4981.081291,2774.681584
2018,"S","PG","PH",TRUE,0,15.162126,1550.931709,1485.852416
2018,"S","PG","SB",FALSE,0,1.634,1195.224,161.269
2018,"S","PG","TV",FALSE,0,0,105.48,12.272
2018,"S","PG","TW",FALSE,0,904.404667,32715.204822,9587.295673
2018,"S","PG","TW",TRUE,0,7.781333,186.239178,46.860327
2018,"S","PG","US",FALSE,0,463.577,12017.923,3762.712
2018,"S","PG","VU",FALSE,0,2.229,1079.907,115.538
2018,"S","PH","PG",TRUE,0,0,0,0
2018,"S","PH","PH",FALSE,0,70,3334.8,871
2018,"S","PH","PH",TRUE,0,280,13339.2,3484
2018,"S","PW","FM",FALSE,0,0,0,0
2018,"S","PW","JP",FALSE,0,49.4,3011.008,1107.603
2018,"S","PW","PG",FALSE,0,11.302,416.105,211.653
2018,"S","PW","US",FALSE,0,0,0,0
2018,"S","PX","EC",FALSE,0,0,592.779528,0
